disease#attribute#value
Renal Pelvic Carcinoma#locate in#Kidney
Renal Carcinoma#locate in#Kidney
Colonic Lipoma#locate in#Large Intestine
Rectal Cancer#locate in#Large Intestine
Patella Fracture#locate in#Joint
Patellomalacia#locate in#Joint
Fracture Of Nasal Bone#locate in#Nose
Fracture#locate in#Skeleton
Dislocate in Of Joint#locate in#Joint
Calcaneal Fracture#locate in#Skeleton
Humeral Shaft Fracture#locate in#Skeleton
Pelvic Fracture#locate in#Skeleton
Jaw Fracture#locate in#Skeleton
Syringomyelia#locate in#Spinal Cord
Spinal Cord Tumors#locate in#Spinal Cord
Poliomyelitis#locate in#Spinal Cord
Temporal Bone Fracture#locate in#Skeleton
Temporomandibular Dislocate in#locate in#Joint
Temporomandibular Ankylosis#locate in#Joint
Zygomatic Fracture#locate in#Skeleton
Clavicle Fracture#locate in#Skeleton
Orbital Fracture#locate in#Eye
Metatarsal And Phalangeal Fractures#locate in#Skeleton
Nasal Hemangioma#locate in#Nose
Breast Fibroadenoma#locate in#Heart
Nasopharyngeal Carcinoma#locate in#Pharynx
Nasopharyngeal Sarcoma#locate in#Pharynx
Angiofibroma Of Nasopharynx#locate in#Pharynx
Cervical Carcinoma#locate in#Uterus
Testicular Neoplasms#locate in#Testis
Laryngeal Cancer#locate in#Throat
Thyroid Cancer#locate in#Thyroid
Oophoroma#locate in#Ovary
Lymphangioma#locate in#Lymph Vessel
Tongue Cancer#locate in#Tongue
Small Intestinal Tumor#locate in#Small Intestine
Penile Cancer#locate in#Penis
Vaginal Malignant Tumors#locate in#Vagina
Endometrial Cancer#locate in#Uterus
Middle Ear Cancer#locate in#Middle Ear
Retinopathy Of Prematurity#locate in#Retina
Bullous Keratopathy#locate in#Corneal
Myopic Eye#locate in#Eye
Keratopathy#locate in#Corneal
Stromal Keratitis#locate in#Corneal
Glaucoma#locate in#Eye
Retinal Detachment#locate in#Retina
Hyperopia#locate in#Eye
Pharyngeal Vascular Malformation#locate in#Pharynx
Heart Disease#locate in#Heart
Coronavirus Infections#locate in#Lung
Myelomyelitis#locate in#Spinal Cord
Thyroid Nodules#locate in#Thyroid
Intestinal Cancer#locate in#Large Intestine
Gastritis#locate in#Stomach
Gallstones#locate in#Gallbladder
Pharyngitis#locate in#Pharynx
Uterine Malignancy#locate in#Uterus
Oral Hemangioma#locate in#Oral Cavity
Cholangioma#locate in#Gallbladder
Gastrointestinal Cancer#locate in#Stomach
Gastrointestinal Cancer#locate in#Large Intestine
Lipoma Of Breast#locate in#Breast
Renal Aneurysm#locate in#Kidney
Ductoma Of Breast#locate in#Breast
Testicular Cancer#locate in#Testis
Liver Cancer#locate in#Liver
Thyroid Microcarcinoma#locate in#Thyroid
Gastric Perforation#locate in#Stomach
Splenomegaly#locate in#Spleen
Thymic Cyst#locate in#Thymus
Renal Abscess#locate in#Kidney
Breast Cyst#locate in#Breast
Gastric Malignant Lymphoma#locate in#Lymph
Pulmonary Fibrosis#locate in#Lung
Brain Edema#locate in#Brain
Renal Neoplasms#locate in#Kidney
Testicular Cyst#locate in#Testis
Bone Cancer#locate in#Skeleton
Small Intestinal Hemangioma#locate in#Small Intestine
Small Intestinal Lipoma#locate in#Small Intestine
Memory Impairment#locate in#Brain
Cerebellar Atrophy#locate in#Cerebellum
Breast Mass#locate in#Breast
Lipoma Of Large Intestine#locate in#Large Intestine
Tumor Of Biliary Tract#locate in#Gallbladder
Comminuted Fracture#locate in#Skeleton
Biliary Tract Cancer#locate in#Gallbladder
Nasal Neoplasms#locate in#Nose
Liver Rupture#locate in#Liver
Tonsil Cancer#locate in#Tonsils
Lymphocarcinoma#locate in#Lymph
Temporal Lobe Epilepsy#locate in#Brain
Fissure#locate in#Skeleton
Laryngeal Fibroma#locate in#Throat
Pulmonary Arteriovenous Aneurysm#locate in#Lung
Alcoholic Cirrhosis#locate in#Liver
Epilepsy#locate in#Brain
Spinal Fracture#locate in#Spine
Lymphoma#locate in#Lymph
Mouth Cancer#locate in#Oral Cavity
Hepatic Aneurysm#locate in#Liver
Liver Tumors#locate in#Liver
Invasive Carcinoma Of Cervix#locate in#Uterus
Adrenal Tumors#locate in#Adrenal Gland
Bladder Squamous Cell Carcinoma#locate in#Bladder
Ankle Fracture#locate in#Joint
Renal Atrophy#locate in#Kidney
Brain Cancer#locate in#Brain
Seminal Vesicle Malignancy#locate in#Seminal Vesicle
Brain Tumour#locate in#Brain
Nasal Carcinoma#locate in#Nasal Cavity
Nasal Cyst#locate in#Nasal Cavity
Thyroid Neoplasms#locate in#Thyroid
Pulmonary Nodules#locate in#Lung
Uterine Cyst#locate in#Uterus
Brain Cyst#locate in#Brain
Encephalitis#locate in#Brain
Small Intestinal Fibroma#locate in#Small Intestine
Thyroid Cyst#locate in#Thyroid
Cyst Of Bladder#locate in#Bladder
Cyst Of Gallbladder#locate in#Gallbladder
Alveolar Carcinoma#locate in#Lung
Liver Stones#locate in#Liver
Scrotal Cancer#locate in#Scrotum
Laryngeal Carcinoma#locate in#Pharynx
Phalangeal Fracture#locate in#Skeleton
Esophageal Stromal Tumors#locate in#Esophagus
Intestinal Neoplasms#locate in#Large Intestine
Pineal Cell Tumor#locate in#Pineal Gland
Breast Nodules#locate in#Breast
Bronchiogenic Cyst#locate in#Bronchial Tube
Cerebral Venous Aneurysm#locate in#Brain
Mesenteric Aneurysm#locate in#Mesentery
Esophageal Sarcoma#locate in#Esophagus
Ovarian Tumor#locate in#Ovary
Pulmonary Failure#locate in#Lung
Hepatitis#locate in#Liver
Brainstem Tumors#locate in#Brainstem
Bladder Neoplasms#locate in#Bladder
Splenic Aneurysm#locate in#Artery
Splenic Cyst#locate in#Spleen
Glioma#locate in#Brain
Prostate Cyst#locate in#Prostate
Mesenteric Cyst#locate in#Mesentery
Gastric Neurofibroma#locate in#Stomach
Gastric Ulcer#locate in#Stomach
Fibrosarcoma Of Breast#locate in#Breast
Congenital Diseases Of Nervous System#locate in#Nervous System
Pancreatic Polypeptide Tumors#locate in#Pancreas
Duodenal Ulcer#locate in#Duodenum
Adenocarcinoma Of Duodenum#locate in#Duodenum
Esophageal Carcinoid#locate in#Esophagus
Esophageal Cyst#locate in#Esophagus
Ureteral Neoplasms#locate in#Ureter
Brain Atrophy#locate in#Brain
Diabetic Retinopathy#locate in#Retina
Cholecystitis#locate in#Gallbladder
Atelectasis#locate in#Lung
Cardiomegaly#locate in#Heart
Pulmonary Infiltration#locate in#Lung
Pulmonary Mass#locate in#Lung
Pulmonary Nodules#locate in#Lung
Pneumonia#locate in#Lung
Pneumothorax#locate in#Lung
